state,county,FIPS,LEVEL,ALAND_SQMI,AWATER_SQMI
KY,Floyd County,21071,1.0,393.347,2.359
KY,Franklin County,21073,0.0,207.75099999999998,4.257
KY,Fulton County,21075,0.0,205.93099999999998,24.743000000000002
KY,Gallatin County,21077,0.0,98.34,6.377999999999999
KY,Garrard County,21079,0.0,230.078,3.8680000000000003
KY,Grant County,21081,0.0,257.965,2.801
KY,Graves County,21083,0.0,551.75,5.038
KY,Grayson County,21085,0.0,498.63199999999995,12.399000000000001
KY,Green County,21087,0.0,286.039,2.75
KY,Greenup County,21089,0.0,344.452,9.998
KY,Hancock County,21091,0.0,187.65400000000002,11.232999999999999
KY,Hardin County,21093,0.0,623.298,6.835
KY,Harlan County,21095,1.0,465.827,2.323
KY,Harrison County,21097,0.0,306.36400000000003,3.497
KY,Hart County,21099,0.0,412.47900000000004,5.372000000000001
KY,Henderson County,21101,0.0,436.48199999999997,29.493000000000002
KY,Henry County,21103,0.0,286.276,4.846
KY,Hickman County,21105,0.0,242.274,10.765
KY,Hopkins County,21107,0.0,541.996,12.419
KY,Jackson County,21109,0.6837000000000001,345.19699999999995,1.3159999999999998
KY,Jefferson County,21111,0.0,380.476,17.207
KY,Jessamine County,21113,0.0,172.122,2.381
KY,Johnson County,21115,1.0,261.95799999999997,2.177
KY,Kenton County,21117,0.0,160.252,4.095
KY,Knott County,21119,1.0,351.51800000000003,1.3330000000000002
KY,Knox County,21121,1.0,386.29900000000004,1.449
KY,Larue County,21123,0.0,261.533,2.092
KY,Laurel County,21125,1.0,433.958,9.737
KY,Lawrence County,21127,0.9303,415.595,4.473
KY,Lee County,21129,0.3513,208.857,2.4
KY,Leslie County,21131,1.0,400.844,3.603
KY,Letcher County,21133,1.0,337.914,1.119
KY,Lewis County,21135,0.0,482.836,12.546
KY,Lincoln County,21137,0.2354,332.733,3.597
KY,Livingston County,21139,0.0,313.129,29.205
KY,Logan County,21141,0.0,552.132,4.899
KY,Lyon County,21143,0.0,213.84099999999998,42.688
KY,McCracken County,21145,0.0,248.747,19.423
KY,McCreary County,21147,1.0,426.80400000000003,4.143
KY,McLean County,21149,0.0,252.475,3.759
KY,Madison County,21151,0.0,437.301,5.956
KY,Magoffin County,21153,1.0,308.444,0.713
KY,Marion County,21155,0.0,343.01,3.8489999999999998
KY,Marshall County,21157,0.0,301.26599999999996,38.904
KY,Martin County,21159,1.0,229.61599999999999,0.99
KY,Mason County,21161,0.0,240.128,6.285
KY,Meade County,21163,0.0,305.42400000000004,19.079
KY,Menifee County,21165,0.0,203.585,2.349
KY,Mercer County,21167,0.0,248.832,4.479
KY,Metcalfe County,21169,0.0,289.64599999999996,1.544
KY,Monroe County,21171,0.0,329.37300000000005,2.6830000000000003
KY,Montgomery County,21173,0.0,197.36700000000002,1.49
KY,Morgan County,21175,0.4138,381.12699999999995,2.66
KY,Muhlenberg County,21177,0.0,467.08099999999996,12.319
KY,Nelson County,21179,0.0,417.51300000000003,6.563
KY,Nicholas County,21181,0.0,195.169,1.662
KY,Ohio County,21183,0.0,587.274,8.953
KY,Oldham County,21185,0.0,187.233,9.201
KY,Owen County,21187,0.0,351.108,3.139
KY,Owsley County,21189,0.997,197.407,0.883
KY,Pendleton County,21191,0.0,277.159,4.7589999999999995
KY,Perry County,21193,1.0,339.673,2.9360000000000004
KY,Pike County,21195,1.0,786.82,1.837
KY,Powell County,21197,0.0,178.98,1.1420000000000001
KY,Pulaski County,21199,1.0,658.41,18.744
KY,Robertson County,21201,0.0,99.913,0.187
KY,Rockcastle County,21203,0.7229000000000001,316.545,1.551
KY,Rowan County,21205,0.0,279.818,6.447
KY,Russell County,21207,0.6796,253.657,29.218000000000004
KY,Scott County,21209,0.0,281.77,3.6630000000000003
KY,Shelby County,21211,0.0,379.63800000000003,6.034
KY,Simpson County,21213,0.0,234.203,2.262
KY,Spencer County,21215,0.0,186.678,4.979
KY,Taylor County,21217,0.0,266.337,10.487
KY,Todd County,21219,0.0,374.49699999999996,2.56
KY,Trigg County,21221,0.0,441.434,39.896
KY,Trimble County,21223,0.0,151.648,4.569
KY,Union County,21225,0.0,342.849,20.528000000000002
KY,Warren County,21227,0.0,541.602,5.962000000000001
KY,Washington County,21229,0.0,297.272,3.929
KY,Wayne County,21231,0.9358,458.18300000000005,25.98
KY,Webster County,21233,0.0,331.944,3.7119999999999997
KY,Whitley County,21235,1.0,437.83099999999996,7.287999999999999
KY,Wolfe County,21237,0.2187,222.171,0.581
KY,Woodford County,21239,0.0,188.829,3.207
LA,Acadia Parish,22001,0.0,655.13,2.325
LA,Allen Parish,22003,0.0021,761.812,4.106
LA,Ascension Parish,22005,0.0,289.974,12.817
LA,Assumption Parish,22007,0.0,338.663,25.866999999999997
LA,Avoyelles Parish,22009,0.07,832.3810000000001,33.346
LA,Beauregard Parish,22011,0.1382,1157.3419999999999,8.494
LA,Bienville Parish,22013,1.0,811.2810000000001,10.79
LA,Bossier Parish,22015,1.0,840.2280000000001,27.226
LA,Caddo Parish,22017,1.0,878.52,58.068999999999996
LA,Calcasieu Parish,22019,0.0,1064.305,29.965
LA,Caldwell Parish,22021,1.0,529.425,11.304
LA,Cameron Parish,22023,0.0,1284.885,651.788
LA,Catahoula Parish,22025,0.8428,708.028,31.393
LA,Claiborne Parish,22027,1.0,754.878,12.538
LA,Concordia Parish,22029,0.0527,696.9810000000001,50.321000000000005
LA,De Soto Parish,22031,1.0,876.405,18.166
LA,East Baton Rouge Parish,22033,0.0,455.348,14.887
LA,East Carroll Parish,22035,1.0,420.704,21.728
LA,East Feliciana Parish,22037,0.0,453.403,2.375
LA,Evangeline Parish,22039,0.0,662.378,17.246
LA,Franklin Parish,22041,1.0,624.585,10.853
LA,Grant Parish,22043,1.0,643.026,21.627
LA,Iberia Parish,22045,0.0,574.111,456.417
LA,Iberville Parish,22047,0.0,618.63,34.23
LA,Jackson Parish,22049,1.0,569.19,11.087
LA,Jefferson Parish,22051,0.0,295.632,346.405
LA,Jefferson Davis Parish,22053,0.0,651.364,7.227
LA,Lafayette Parish,22055,0.0,268.745,0.465
LA,Lafourche Parish,22057,0.0,1068.327,400.61699999999996
LA,La Salle Parish,22059,1.0,624.684,37.709
LA,Lincoln Parish,22061,1.0,471.74199999999996,0.733
LA,Livingston Parish,22063,0.0,648.169,43.288999999999994
LA,Madison Parish,22065,1.0,624.436,26.463
LA,Morehouse Parish,22067,1.0,794.934,11.15
LA,Natchitoches Parish,22069,1.0,1252.261,46.731
LA,Orleans Parish,22071,0.0,169.421,180.425
LA,Ouachita Parish,22073,1.0,610.406,21.345
LA,Plaquemines Parish,22075,0.0,780.334,1786.8870000000002
LA,Pointe Coupee Parish,22077,0.0,557.346,33.366
LA,Rapides Parish,22079,0.7099,1318.011,43.646
LA,Red River Parish,22081,1.0,389.09,13.254000000000001
LA,Richland Parish,22083,1.0,559.283,5.232
LA,Sabine Parish,22085,0.7569,866.659,144.911
LA,Saint Bernard Parish,22087,0.0,377.509,1777.6960000000001
LA,Saint Charles Parish,22089,0.0,277.722,119.194
LA,Saint Helena Parish,22091,0.0,408.408,1.08
LA,Saint James Parish,22093,0.0,241.53900000000002,16.281
LA,Saint John the Baptist Parish,22095,0.0,214.30599999999998,195.551
LA,Saint Landry Parish,22097,0.0,923.9060000000001,15.075999999999999
LA,Saint Martin Parish,22099,0.0,737.6619999999999,78.827
LA,Saint Mary Parish,22101,0.0,555.5409999999999,563.881
LA,Saint Tammany Parish,22103,0.0,845.682,249.896
LA,Tangipahoa Parish,22105,0.0,791.312,52.772
LA,Tensas Parish,22107,0.7954000000000001,602.784,38.406
LA,Terrebonne Parish,22109,0.0,1231.764,850.258
LA,Union Parish,22111,1.0,876.977,28.426
LA,Vermilion Parish,22113,0.0,1173.21,368.86
LA,Vernon Parish,22115,0.8292,1327.912,13.573
LA,Washington Parish,22117,0.0,669.529,6.356
LA,Webster Parish,22119,1.0,593.1619999999999,21.678
LA,West Baton Rouge Parish,22121,0.0,192.392,11.429
LA,West Carroll Parish,22123,1.0,359.64599999999996,0.9209999999999999
LA,West Feliciana Parish,22125,0.0,403.223,22.78
LA,Winn Parish,22127,1.0,950.086,6.737
ME,Androscoggin County,23001,3.3327,467.93199999999996,29.189
ME,Aroostook County,23003,0.0125,6671.088000000001,156.469
ME,Cumberland County,23005,3.8094000000000006,835.676,381.786
ME,Franklin County,23007,1.5408000000000002,1696.993,46.861000000000004
ME,Hancock County,23009,2.4953000000000003,1586.99,757.941
ME,Kennebec County,23011,3.3183,867.497,83.678
ME,Knox County,23013,2.9744,365.134,778.809
ME,Lincoln County,23015,3.5462000000000002,455.842,243.77
ME,Oxford County,23017,1.8744,2076.87,98.85700000000001
ME,Penobscot County,23019,1.3715000000000002,3397.185,159.852
ME,Piscataquis County,23021,0.5215,3960.9,417.13800000000003
ME,Sagadahoc County,23023,4.0,253.979,116.051
ME,Somerset County,23025,0.9011999999999999,3924.3779999999997,169.07299999999998
ME,Waldo County,23027,3.0,729.928,122.83
ME,Washington County,23029,1.0893000000000002,2562.686,694.985
ME,York County,23031,3.9520999999999997,990.78,278.931
MD,Allegany County,24001,0.0,424.161,5.769
MD,Anne Arundel County,24003,0.0,414.88699999999994,172.91
MD,Baltimore County,24005,0.0,598.362,83.39399999999999
MD,Calvert County,24009,0.0,213.197,131.877
MD,Caroline County,24011,0.0,319.442,6.478
MD,Carroll County,24013,0.0052,447.6,5.091
MD,Cecil County,24015,0.1404,346.277,71.561
MD,Charles County,24017,0.0,457.785,185.15099999999998
MD,Dorchester County,24019,0.0,540.752,442.236
MD,Frederick County,24021,0.8426,660.449,6.966
MD,Garrett County,24023,0.0,647.121,8.616
MD,Harford County,24025,0.1425,437.102,89.541
MD,Howard County,24027,0.0042,250.94400000000002,2.45
MD,Kent County,24029,0.0,277.032,136.41299999999998
MD,Montgomery County,24031,0.344,493.00800000000004,13.898
MD,Prince George's County,24033,0.0,482.727,16.109
MD,Queen Anne's County,24035,0.0,371.68,139.015
MD,Saint Mary's County,24037,0.0,357.401,406.85
MD,Somerset County,24039,0.0,319.728,290.625
MD,Talbot County,24041,0.0,268.541,208.266
MD,Washington County,24043,0.2937,457.76599999999996,9.577
MD,Wicomico County,24045,0.0,374.417,25.791
MD,Worcester County,24047,0.0,468.277,226.582
MD,Baltimore City,24510,0.0,80.944,11.107000000000001
MA,Barnstable County,25001,3.0717999999999996,394.20599999999996,911.335
MA,Berkshire County,25003,2.2392000000000003,926.9069999999999,19.553
MA,Bristol County,25005,3.5883,553.085,138.05
MA,Dukes County,25007,3.0,103.265,387.69599999999997
MA,Essex County,25009,4.0,492.41900000000004,336.06300000000005
MA,Franklin County,25011,3.0391000000000004,699.2130000000001,25.311999999999998
MA,Hampden County,25013,3.0112,617.044,17.148
MA,Hampshire County,25015,3.5019,527.227,17.969
MA,Middlesex County,25017,3.9869,817.709,29.264
MA,Nantucket County,25019,2.0,46.113,257.543
MA,Norfolk County,25021,3.9402,396.093,48.247
MA,Plymouth County,25023,4.0,658.811,434.476
MA,Suffolk County,25025,4.0,58.248999999999995,61.958
MA,Worcester County,25027,3.554,1510.6370000000002,68.53399999999999
MI,Alcona County,26001,0.0843,674.575,1115.997
MI,Alger County,26003,0.0,915.076,4132.657999999999
MI,Allegan County,26005,0.0,825.235,1008.053
MI,Alpena County,26007,0.9723999999999999,571.866,1123.0610000000001
MI,Antrim County,26009,0.0,475.70300000000003,126.06700000000001
MI,Arenac County,26011,0.0,363.191,317.499
MI,Baraga County,26013,0.0,898.2689999999999,170.50400000000002
MI,Barry County,26015,0.0,553.094,23.947
MI,Bay County,26017,0.0,442.30199999999996,188.41400000000002
MI,Benzie County,26019,0.0,319.704,539.862
MI,Berrien County,26021,0.0,567.751,1013.721
MI,Branch County,26023,0.0,506.37800000000004,13.297
MI,Calhoun County,26025,0.0,706.2769999999999,12.075999999999999
MI,Cass County,26027,0.0,490.101,18.217
MI,Charlevoix County,26029,0.0,416.344,974.12
MI,Cheboygan County,26031,0.0806,715.265,170.11900000000003
MI,Chippewa County,26033,0.0,1558.43,1139.9589999999998
MI,Clare County,26035,0.0,564.335,11.004000000000001
MI,Clinton County,26037,0.0,566.409,8.149
MI,Crawford County,26039,0.0,556.2819999999999,6.96
MI,Delta County,26041,0.0,1171.094,820.232
MI,Dickinson County,26043,0.0,761.4010000000001,15.65
MI,Eaton County,26045,0.0,575.178,4.255
MI,Emmet County,26047,0.0,467.526,414.471
MI,Genesee County,26049,0.16149999999999998,636.964,12.623
MI,Gladwin County,26051,0.0,501.784,14.145
MI,Gogebic County,26053,0.0,1101.864,374.5
MI,Grand Traverse County,26055,0.0,464.343,136.972
MI,Gratiot County,26057,0.0,568.462,3.1489999999999996
MI,Hillsdale County,26059,0.0,598.149,8.857000000000001
MI,Houghton County,26061,0.0,1009.0830000000001,492.417
MI,Huron County,26063,0.0,836.08,1300.723
MI,Ingham County,26065,0.0,556.121,4.591
MI,Ionia County,26067,0.0,571.305,8.742
MI,Iosco County,26069,0.0,549.116,1340.941
MI,Iron County,26071,0.0,1166.136,45.073
MI,Isabella County,26073,0.0,572.677,5.004
MI,Jackson County,26075,0.0,701.6669999999999,21.83
MI,Kalamazoo County,26077,0.0,562.196,18.101
MI,Kalkaska County,26079,0.0,559.871,10.835
MI,Kent County,26081,0.0,847.669,24.275
MI,Keweenaw County,26083,0.0,540.112,5426.154
MI,Lake County,26085,0.0,567.515,6.765
MI,Lapeer County,26087,0.0,644.192,18.653
MI,Leelanau County,26089,0.0,347.186,2185.004
MI,Lenawee County,26091,0.0,749.56,11.849
MI,Livingston County,26093,0.0,565.137,20.27
MI,Luce County,26095,0.0,899.08,1013.408
MI,Mackinac County,26097,0.0,1021.94,1078.691
MI,Macomb County,26099,0.0,479.115,91.734
MI,Manistee County,26101,0.0,542.1659999999999,738.398
MI,Marquette County,26103,0.0,1808.489,1615.976
MI,Mason County,26105,0.0,495.075,747.367
MI,Mecosta County,26107,0.0,555.071,16.123
MI,Menominee County,26109,0.0,1044.032,294.13
MI,Midland County,26111,0.0,516.257,11.811
MI,Missaukee County,26113,0.0,564.7280000000001,9.102
MI,Monroe County,26115,0.0,549.424,130.594
MI,Montcalm County,26117,0.0,705.3960000000001,15.431
MI,Montmorency County,26119,0.9709,546.663,15.989
MI,Muskegon County,26121,0.0,500.023,960.0010000000001
MI,Newaygo County,26123,0.0,815.664,46.025
MI,Oakland County,26125,0.0,867.457,39.835
MI,Oceana County,26127,0.0,512.138,793.812
MI,Ogemaw County,26129,0.0,563.492,11.46
MI,Ontonagon County,26131,0.0,1311.3210000000001,2429.5429999999997
MI,Osceola County,26133,0.0,566.429,6.667000000000001
MI,Oscoda County,26135,0.0611,565.739,5.843
MI,Otsego County,26137,0.1974,514.993,11.196
MI,Ottawa County,26139,0.0,563.5790000000001,1067.8310000000001
MI,Presque Isle County,26141,0.7787000000000001,658.716,1914.035
MI,Roscommon County,26143,0.0,519.637,60.395
MI,Saginaw County,26145,0.0,800.46,15.505999999999998
MI,Saint Clair County,26147,0.0,721.185,115.321
MI,Saint Joseph County,26149,0.0,500.602,20.43
MI,Sanilac County,26151,0.0,962.57,627.371
MI,Schoolcraft County,26153,0.0,1171.365,712.615
MI,Shiawassee County,26155,0.1613,530.779,10.168
MI,Tuscola County,26157,0.0,803.37,110.541
MI,Van Buren County,26159,0.0,607.783,482.115
MI,Washtenaw County,26161,0.0,705.96,16.459
MI,Wayne County,26163,0.0,612.015,60.663999999999994
MI,Wexford County,26165,0.0,565.002,10.463
MN,Aitkin County,27001,0.0,1821.735,173.567
MN,Anoka County,27003,0.0,422.974,23.101
MN,Becker County,27005,0.0,1315.125,130.058
MN,Beltrami County,27007,0.0,2504.694,550.703
MN,Benton County,27009,0.0,408.29699999999997,4.744
MN,Big Stone County,27011,0.0,499.028,29.089000000000002
MN,Blue Earth County,27013,0.0,747.827,17.781
MN,Brown County,27015,0.0,611.068,7.176
MN,Carlton County,27017,0.0,861.325,13.950999999999999
MN,Carver County,27019,0.0,354.19,21.918000000000003
MN,Cass County,27021,0.0,2021.469,392.53
MN,Chippewa County,27023,0.0,581.109,6.654
MN,Chisago County,27025,0.0,414.909,27.474
MN,Clay County,27027,0.0,1045.298,7.332999999999999
MN,Clearwater County,27029,0.0,999.0039999999999,30.79
MN,Cook County,27031,0.0,1452.37,1887.245
MN,Cottonwood County,27033,0.0,639.944,8.617
MN,Crow Wing County,27035,0.0,998.377,158.178
MN,Dakota County,27037,0.0,562.438,24.385
MN,Dodge County,27039,0.0,439.278,0.309
MN,Douglas County,27041,0.0,637.047,82.958
MN,Faribault County,27043,0.0,712.475,9.429
MN,Fillmore County,27045,0.0,861.291,0.799
MN,Freeborn County,27047,0.0,707.087,15.334000000000001
MN,Goodhue County,27049,0.0,756.85,23.555
MN,Grant County,27051,0.0,547.797,27.685
MN,Hennepin County,27053,0.0,553.641,52.931000000000004
MN,Houston County,27055,0.0,552.043,16.794
MN,Hubbard County,27057,0.0,925.9010000000001,73.59100000000001
MN,Isanti County,27059,0.0,435.744,15.892999999999999
MN,Itasca County,27061,0.0,2667.255,260.622
MN,Jackson County,27063,0.0,702.972,16.262999999999998
MN,Kanabec County,27065,0.0,521.59,12.094000000000001
MN,Kandiyohi County,27067,0.0,797.293,65.061
MN,Kittson County,27069,0.0,1098.806,4.792
MN,Koochiching County,27071,0.0,3104.192,49.808
MN,Lac qui Parle County,27073,0.0,765.0210000000001,12.99
MN,Lake County,27075,0.0,2109.279,881.337
MN,Lake of the Woods County,27077,0.0,1297.868,476.796
MN,Le Sueur County,27079,0.0,448.774,25.057
MN,Lincoln County,27081,0.0,536.751,11.682
MN,Lyon County,27083,0.0,714.564,7.103
MN,McLeod County,27085,0.0,491.481,14.046
MN,Mahnomen County,27087,0.0,557.874,25.039
MN,Marshall County,27089,0.0,1775.06,37.846
MN,Martin County,27091,0.0,712.3380000000001,17.239
MN,Meeker County,27093,0.0,608.153,36.623000000000005
MN,Mille Lacs County,27095,0.0,572.3380000000001,109.26700000000001
MN,Morrison County,27097,0.0,1125.0810000000001,28.299
MN,Mower County,27099,0.0,711.328,0.23800000000000002
MN,Murray County,27101,0.0,704.7,14.802
MN,Nicollet County,27103,0.0,448.62,18.327
MN,Nobles County,27105,0.0,715.105,7.447
MN,Norman County,27107,0.0,872.789,3.9410000000000003
MN,Olmsted County,27109,0.0,653.697,1.166
MN,Otter Tail County,27111,0.0,1972.039,252.503
MN,Pennington County,27113,0.0,616.578,1.673
MN,Pine County,27115,0.0,1411.29,23.267
MN,Pipestone County,27117,0.0,465.055,0.907
MN,Polk County,27119,0.0,1971.078,26.706999999999997
MN,Pope County,27121,0.0,669.553,47.58
MN,Ramsey County,27123,0.0,152.158,17.924
MN,Red Lake County,27125,0.0,432.407,0.08800000000000001
MN,Redwood County,27127,0.0,878.576,3.174
MN,Renville County,27129,0.0,982.918,4.19
MN,Rice County,27131,0.0,495.844,20.099
MN,Rock County,27133,0.0,482.458,0.27
MN,Roseau County,27135,0.0,1671.614,6.535
MN,Saint Louis County,27137,0.0,6247.555,611.9630000000001
MN,Scott County,27139,0.0,356.259,12.114
MN,Sherburne County,27141,0.0,432.915,18.128
MN,Sibley County,27143,0.0,588.7819999999999,11.748
MN,Stearns County,27145,0.0,1342.828,47.141000000000005
MN,Steele County,27147,0.0,429.645,2.694
MN,Stevens County,27149,0.0,563.612,11.706
MN,Swift County,27151,0.0,742.039,10.119
MN,Todd County,27153,0.0,944.9789999999999,34.521
MN,Traverse County,27155,0.0,573.872,11.979000000000001
MN,Wabasha County,27157,0.0,522.9209999999999,26.624000000000002
MN,Wadena County,27159,0.0,536.266,6.965
MN,Waseca County,27161,0.0,423.36199999999997,9.612
MN,Washington County,27163,0.0,384.402,38.41
MN,Watonwan County,27165,0.0,434.954,4.776
MN,Wilkin County,27167,0.0,750.9839999999999,0.18600000000000003
MN,Winona County,27169,0.0,626.091,15.491
MN,Wright County,27171,0.0,661.328,52.922
MN,Yellow Medicine County,27173,0.0,759.1010000000001,4.127
MS,Adams County,28001,0.0,462.344,25.201999999999998
MS,Alcorn County,28003,1.0036999999999998,400.041,1.32
MS,Amite County,28005,0.0,730.1,1.4969999999999999
MS,Attala County,28007,2.0,734.982,1.709
MS,Benton County,28009,1.9894,406.616,2.0380000000000003
MS,Bolivar County,28011,1.0,876.573,29.244
MS,Calhoun County,28013,2.0071,586.573,1.386
MS,Carroll County,28015,2.0476,628.243,6.3420000000000005
MS,Chickasaw County,28017,2.7251,501.782,2.464
MS,Choctaw County,28019,2.0,418.18300000000005,1.673
MS,Claiborne County,28021,0.8358,487.415,13.788
MS,Clarke County,28023,1.166,691.577,1.9569999999999999
MS,Clay County,28025,2.8529999999999998,410.066,5.943
MS,Coahoma County,28027,1.7057999999999998,552.526,30.627
MS,Copiah County,28029,0.9197,777.242,2.222
MS,Covington County,28031,0.0018,413.796,1.1340000000000001
MS,DeSoto County,28033,1.5903,476.279,20.704
MS,Forrest County,28035,0.0,466.042,4.198
MS,Franklin County,28037,0.0,563.712,3.051
MS,George County,28039,0.0,478.69599999999997,4.957
MS,Greene County,28041,0.0,712.758,5.938
MS,Grenada County,28043,2.1326,422.10699999999997,27.296999999999997
MS,Hancock County,28045,0.0,473.964,78.80199999999999
MS,Harrison County,28047,0.0,574.023,410.665
MS,Hinds County,28049,1.0349000000000002,869.7639999999999,7.528
MS,Holmes County,28051,2.0,756.674,7.942
MS,Humphreys County,28053,1.4731999999999998,418.514,12.719000000000001
MS,Issaquena County,28055,1.0,413.046,28.381
MS,Itawamba County,28057,2.5445,532.7919999999999,7.657
MS,Jackson County,28059,0.0,722.7510000000001,320.652
MS,Jasper County,28061,1.2513999999999998,676.2389999999999,1.228
MS,Jefferson County,28063,0.0,519.933,7.331
MS,Jefferson Davis County,28065,0.1257,408.44599999999997,0.6920000000000001
MS,Jones County,28067,0.0,694.814,4.895
MS,Kemper County,28069,2.0,766.182,0.843
MS,Lafayette County,28071,2.6336,631.7180000000001,47.511
MS,Lamar County,28073,0.0,497.106,3.32
MS,Lauderdale County,28075,1.8788999999999998,703.6519999999999,11.501
MS,Lawrence County,28077,0.3741,430.668,5.102
MS,Leake County,28079,2.0,583.001,2.475
MS,Lee County,28081,2.6485000000000003,449.95099999999996,3.2239999999999998
MS,Leflore County,28083,2.0,593.359,13.02
MS,Lincoln County,28085,0.1116,586.124,2.05
MS,Lowndes County,28087,2.714,505.43800000000005,11.027000000000001
MS,Madison County,28089,1.9036000000000002,714.312,27.469
MS,Marion County,28091,0.0,542.385,6.236000000000001
MS,Marshall County,28093,1.8105000000000002,706.177,3.55
MS,Monroe County,28095,3.0,765.0930000000001,7.002999999999999
MS,Montgomery County,28097,2.2176,406.981,0.9079999999999999
MS,Neshoba County,28099,2.0,570.134,1.479
MS,Newton County,28101,2.0,577.855,1.7469999999999999
MS,Noxubee County,28103,2.0,695.158,4.822
MS,Oktibbeha County,28105,2.1863,458.207,3.7260000000000004
MS,Panola County,28107,2.5105,685.143,19.988
MS,Pearl River County,28109,0.0,810.8860000000001,8.023
MS,Perry County,28111,0.0,647.207,2.9939999999999998
MS,Pike County,28113,0.0,409.01800000000003,1.676
MS,Pontotoc County,28115,2.2636000000000003,497.741,3.281
MS,Prentiss County,28117,1.2272,414.974,3.225
MS,Quitman County,28119,2.6313999999999997,405.01199999999994,1.419
MS,Rankin County,28121,1.7982999999999998,775.418,30.668000000000003
MS,Scott County,28123,2.0,609.231,1.159
MS,Sharkey County,28125,1.0,431.72,3.4
MS,Simpson County,28127,1.0133,589.165,1.304
MS,Smith County,28129,1.3897,636.268,1.004
MS,Stone County,28131,0.0,445.485,2.592
MS,Sunflower County,28133,1.3102,697.7589999999999,9.169
MS,Tallahatchie County,28135,2.5983000000000005,645.219,6.922999999999999
MS,Tate County,28137,1.9792,404.76300000000003,6.212999999999999
MS,Tippah County,28139,1.8704000000000003,457.811,2.1430000000000002
MS,Tishomingo County,28141,1.5248,424.30300000000005,20.215999999999998
MS,Tunica County,28143,1.295,454.675,26.076999999999998
MS,Union County,28145,2.0,415.6,1.308
MS,Walthall County,28147,0.0,403.92800000000005,0.47700000000000004
MS,Warren County,28149,1.0,588.514,30.039
MS,Washington County,28151,1.0,724.7410000000001,36.485
MS,Wayne County,28153,0.37329999999999997,810.716,2.801
MS,Webster County,28155,2.0,420.93800000000005,2.292
MS,Wilkinson County,28157,0.0,678.1060000000001,9.66
MS,Winston County,28159,2.0,607.227,2.859
MS,Yalobusha County,28161,2.7816999999999994,467.129,27.875
MS,Yazoo County,28163,1.4947,922.159,12.107000000000001
MO,Adair County,29001,0.0,567.3240000000001,2.1109999999999998
MO,Andrew County,29003,0.0,432.70300000000003,3.7260000000000004
MO,Atchison County,29005,0.0,547.285,2.841
MO,Audrain County,29007,0.0,692.235,4.587
MO,Barry County,29009,0.0,778.25,12.719000000000001
MO,Barton County,29011,0.0,591.9209999999999,4.801
MO,Bates County,29013,0.0,836.689,14.690999999999999
MO,Benton County,29015,0.0,704.043,48.486999999999995
MO,Bollinger County,29017,0.0,617.905,3.293
MO,Boone County,29019,0.0,685.556,5.4910000000000005
MO,Buchanan County,29021,0.0,408.026,6.63
MO,Butler County,29023,0.0,694.669,4.322
MO,Caldwell County,29025,0.0,426.392,3.2439999999999998
MO,Callaway County,29027,0.0,834.578,12.78
MO,Camden County,29029,0.0,655.9989999999999,52.646
MO,Cape Girardeau County,29031,0.0,578.535,7.79
MO,Carroll County,29033,0.0,694.622,6.77
MO,Carter County,29035,0.0,507.358,1.662
MO,Cass County,29037,0.0,696.5830000000001,5.809
MO,Cedar County,29039,0.0,474.483,24.171
MO,Chariton County,29041,0.0,751.177,15.581
MO,Christian County,29043,0.0,562.645,1.163
MO,Clark County,29045,0.0,504.69199999999995,7.132999999999999
MO,Clay County,29047,0.0,397.639,11.030999999999999
MO,Clinton County,29049,0.0,418.958,4.525
MO,Cole County,29051,0.0,391.51300000000003,7.436
MO,Cooper County,29053,0.0,564.766,4.415
MO,Crawford County,29055,0.0,742.5160000000001,1.237
MO,Dade County,29057,0.0,490.01099999999997,16.243
MO,Dallas County,29059,0.0,540.766,2.08
MO,Daviess County,29061,0.0,563.236,5.809
MO,DeKalb County,29063,0.0,421.358,4.4639999999999995
MO,Dent County,29065,0.0,752.76,1.745
MO,Douglas County,29067,0.0,813.6310000000001,0.965
MO,Dunklin County,29069,0.0,541.072,6.112
MO,Franklin County,29071,0.0,922.682,8.004
MO,Gasconade County,29073,0.0,519.004,6.952999999999999
MO,Gentry County,29075,0.0,491.42199999999997,0.294
MO,Greene County,29077,0.0,675.319,2.5610000000000004
MO,Grundy County,29079,0.0,435.285,2.748
MO,Harrison County,29081,0.0,722.5039999999999,3.9010000000000002
MO,Henry County,29083,0.0,696.944,35.381
MO,Hickory County,29085,0.0,398.80800000000005,12.917
MO,Holt County,29087,0.0,462.69300000000004,7.66
MO,Howard County,29089,0.0,463.783,7.681
MO,Howell County,29091,0.0,927.248,1.125
MO,Iron County,29093,0.0,550.264,1.8
MO,Jackson County,29095,0.0,604.572,11.77
MO,Jasper County,29097,0.0,638.479,2.793
MO,Jefferson County,29099,0.0,656.653,7.632000000000001
MO,Johnson County,29101,0.0,829.283,3.909
MO,Knox County,29103,0.0,504.009,2.821
MO,Laclede County,29105,0.0,764.725,3.2880000000000003
MO,Lafayette County,29107,0.0,628.435,10.508
MO,Lawrence County,29109,0.0,611.737,1.641
MO,Lewis County,29111,0.0,505.042,5.754
MO,Lincoln County,29113,0.0,626.558,13.905
MO,Linn County,29115,0.0,615.564,5.812
MO,Livingston County,29117,0.0,532.321,6.2379999999999995
MO,McDonald County,29119,0.0,539.48,0.201
MO,Macon County,29121,0.0,801.2080000000001,11.163
